pubchem_cid,MOL_ID,molecule_ID,molecule_name,tpsa,rbn,inchikey,ob,dl,bbb,caco2,mw,hdon,hacc,alogp,halflife,FASA,smiles
1548901.0,MOL012895,12895,()-Perillaaldehyde,17.07,2,RUMOYJJNUMEFDD-JTQLQIEISA-N,42.9388095756,0.028842,1.6511,1.40843,150.24,0.0,1.0,2.668,1.858779,0.31896797,
6423865.0,MOL012896,12896,"Phthalic acid, butyl isohexyl ester",52.6,11,MTYBJKMGPVGKGM-UHFFFAOYSA-N,45.5176676005,0.17825,0.47458,0.77409,306.44,0.0,4.0,4.906,3.684131,0.35962787,
536887.0,MOL012897,12897,O-propyl aminosulfanylmethanethioate,92.64,4,JUKUHBMHFZORKU-UHFFFAOYSA-N,7.30654393344,0.0081751,0.48479,0.67648,151.28,2.0,2.0,2.296,,0.45266491,
,MOL012899,12899,"Tricyclo[5.2.1.0(2,6)]decan-10-one",17.07,0,SORUNZRWXXOVLF-OJOKCITNSA-N,113.537675891,0.054695,1.63127,1.19888,150.24,0.0,1.0,1.86,12.285884,0.25200322,
69609.0,MOL012900,12900,Trimethylphosphine oxide,26.88,0,LRMLWYXJORUTBG-UHFFFAOYSA-N,58.9359108626,0.0044048,1.63128,1.31728,92.09,0.0,1.0,-0.652,12.1001,0.36142144,
6931662.0,MOL012901,12901,D-Homoproline,49.33,1,HXEACLLIILLPRG-RXMQYKEDSA-N,59.8811317652,0.01881,0.50917,0.40987,129.18,2.0,3.0,0.4,11.0269,0.26911515,
,MOL012902,12902,6'-dauricinoline,83.86,9,OMFKIOLXDGQKCF-IOWSJCHKSA-N,2.4151160272,0.40102,-0.30528,0.725,610.81,2.0,8.0,6.97,,0.24693285,
,MOL012903,12903,Dauricumidine,94.09,3,SBALNGLYQFMKPR-MOSHLBJQSA-N,26.2948077566,0.41254,-0.50662,-0.17605,383.86,2.0,7.0,-1.92,,0.23298086,
,MOL012904,12904,Dauricumine,85.3,3,FSXRARBVZZKCGJ-WPLONRSQSA-N,52.8639974068,0.43939,-0.3024,-0.05376,397.89,1.0,7.0,-1.385,13.331105,0.23985499,
,MOL012905,12905,Disinomenine,118.0,5,AXVVWZONCVUAPP-QULPKBGFSA-N,17.9713209365,0.10302,-0.67654,-0.0031,656.84,2.0,10.0,2.334,,0.20281953,
,MOL012906,12906,Menisdaurin,143.4,3,UTHVFIKQCUKKQW-KZGPDQESSA-N,10.5611205522,0.21496,-2.12124,-1.51033,313.34,5.0,8.0,-1.931,,0.33023322,
,MOL012907,12907,Acutumidine,94.09,3,SBALNGLYQFMKPR-NQTWQHAWSA-N,2.04311588311,0.41247,-0.37027,-0.09998,383.86,2.0,7.0,-1.92,,0.23633535,
,MOL012908,12908,acutumine,85.3,3,FSXRARBVZZKCGJ-FMAJMWNWSA-N,20.1029596058,0.43932,0.00955,0.09445,397.89,1.0,7.0,-1.385,,0.23478138,
,MOL012909,12909,acutuminine,65.07,3,PXTPGGRVOOOTDS-PZGXJPJSSA-N,39.2880071355,0.40553,0.11159,0.5338,381.89,0.0,6.0,-0.553,12.849374,0.24575852,
,MOL012910,12910,Bianfugecine,48.42,2,OLIWOPDNTUVPQD-UHFFFAOYSA-N,36.084442509,0.42313,0.28743,0.84409,291.32,0.0,4.0,3.076,16.184118,0.29224953,
,MOL012911,12911,Bianfugedine,57.65,1,BZLSBGPHEXHPAQ-UHFFFAOYSA-N,27.2470820782,0.6515,0.25259,0.85209,305.3,0.0,5.0,2.861,,0.30298164,
,MOL012912,12912,Bianfugenine,66.88,4,OOWSNEKQIRVGCG-UHFFFAOYSA-N,27.3898718305,0.6126,0.25373,0.82129,351.38,0.0,6.0,3.043,,0.18486275,
280225.0,MOL012913,12913,Corypalline,32.7,1,FELOSQQXIHRUSH-UHFFFAOYSA-N,51.4979569669,0.070724,0.83627,0.94506,193.27,1.0,3.0,1.695,0.166194,0.24612445,
71463990.0,MOL012914,12914,dauricinoline,83.86,9,OMFKIOLXDGQKCF-FIRIVFDPSA-N,2.4151160272,0.40117,-0.15756,0.79103,610.81,2.0,8.0,6.97,,0.23683448,
,MOL012915,12915,dauricline,77.46,8,WXZPPPUNGBYLQA-ACHIHNKUSA-N,30.16337962,0.43538,0.24689,1.11049,593.8,1.0,7.0,6.794,1.511315,0.037312906,
,MOL012916,12916,dauricoline,94.86,8,RAZBVKXQVFAIFI-LOYHVIPDSA-N,0.916004273885,0.43632,-0.44229,0.63331,596.78,3.0,8.0,6.719,,0.26747581,
12309092.0,MOL012917,12917,daurinoline,83.86,9,APIHNXDZCYDPTF-FIRIVFDPSA-N,2.4151160272,0.40178,-0.16364,0.70754,610.81,2.0,8.0,6.97,,0.24242438,
,MOL012918,12918,dauriporphinoline,77.88,3,HVXLZTVOIBKOPD-UHFFFAOYSA-N,33.5359026289,0.56686,-0.05391,0.8559,337.35,1.0,6.0,2.792,14.649066,0.18910092,
51106.0,MOL012919,12919,Daurisoline,83.86,9,BURJAQFYNVMZDV-FIRIVFDPSA-N,2.4151160272,0.40218,-0.11007,0.89277,610.81,2.0,8.0,6.97,,0.25946876,
,MOL012920,12920,sinomenine,59.0,2,INYYVPJSBIVGPH-QHRIQVFBSA-N,30.9834660729,0.45872,0.42982,0.62182,329.43,1.0,5.0,1.323,1.788571,0.20935188,
,MOL012921,12921,stepharine,47.56,2,OGJKMZVUJJYWKO-ZDUSSCGKSA-N,31.547866909,0.33376,0.17471,0.63576,297.38,1.0,4.0,1.815,10.30927,0.23147129,
6917970.0,MOL012922,12922,l-SPD,62.16,2,JKPISQIIWUONPB-HNNXBMFYSA-N,87.3474035768,0.54082,0.20972,0.75667,327.41,2.0,5.0,3.098,1.682961,0.23624384,
15305.0,MOL012923,12923,"2,7-DIMETHYLPHENANTHRENE",0.0,0,BKPXLOGIVVCOHT-UHFFFAOYSA-N,18.9321527578,0.13188,1.74522,1.94627,206.3,0.0,0.0,4.619,,0.46405151,
703702.0,MOL012924,12924,(5R)-5-(benzyl)hydantoin,58.2,2,DBOMTIHROGSFTI-MRVPVSSYSA-N,77.2787342238,0.063512,0.09847,0.37105,190.22,2.0,4.0,0.987,5.371601,0.43670401,
,MOL012925,12925,linolein,78.9,50,ZXAQNZBPRWNBSV-KLCXINGPSA-N,32.4967552858,0.14419,-0.38147,0.97511,879.55,0.0,6.0,20.856,1.2116,0.19179101,
233111.0,MOL012926,12926,(5S)-5-(4-hydroxybenzyl)hydantoin,78.43,2,GLLIXWMNULCIKR-QMMMGPOBSA-N,81.8257510056,0.078797,-0.5505,0.03533,206.22,3.0,5.0,0.719,2.799071,0.43713585,
33792.0,MOL012927,12927,6-METHYL-2-PHENYLQUINOLINE,12.89,1,NMZURKQNORVXSV-UHFFFAOYSA-N,34.7216216172,0.1305,1.49289,1.66521,219.3,0.0,1.0,4.449,5.707655,0.4328078,
8446.0,MOL012928,12928,2-METHYBENZOTHIAZOLE,41.13,0,DXYYSGDWQCSKKO-UHFFFAOYSA-N,71.8356457325,0.031449,1.43723,1.42623,149.23,0.0,1.0,2.175,13.273848,0.21832788,
,MOL012929,12929,glaucoside C,179.29,8,BRAQGYOYQRQKSH-CLIZTANYSA-N,38.766804132,0.071448,-2.02159,-0.9539,795.03,3.0,15.0,1.345,13.639533,0.20600516,
,MOL012930,12930,glaucoside B,134.8,7,JNLNEIIZZQABDP-LJBHTKMOSA-N,11.2997803094,0.64527,-0.65888,-0.3361,438.47,0.0,10.0,-0.088,,0.29212907,
,MOL012931,12931,Glaucoside H,258.44,11,PNOYMYGRNNZTRO-OVMCULIESA-N,17.5162042219,0.024946,-3.4279,-2.26641,957.19,6.0,20.0,-0.402,,0.20700029,
,MOL012932,12932,glaucoside H_qt,85.22,0,ULXVHDBQEPWLDR-RSWOKULTSA-N,12.7573361753,0.83995,-1.09636,-0.4007,376.49,2.0,6.0,0.805,,0.24448511,
161749.0,MOL012933,12933,Tylophorinidine,62.16,2,CMFIDYCYVJWPPL-PGRDOPGGSA-N,30.4824591171,0.81795,-0.20016,0.59465,365.46,2.0,5.0,3.153,3.216798,0.25815079,
5281777.0,MOL012934,12934,Iridin,197.74,7,LNQCUTNLHUQZLR-OZJWLQQPSA-N,4.99836538192,0.84288,-2.29884,-1.27032,522.5,6.0,13.0,0.111,,0.23910303,
,MOL012935,12935,tectoruside,204.83,8,AGTDLGKCVVWLCJ-OPZRMCLKSA-N,2.77011628228,0.67889,-2.55696,-2.16912,492.53,7.0,13.0,-3.966,,0.23551631,
,MOL012936,12936,tectoruside_qt,46.53,2,ZIUJQZGYZHRZBT-JGVFFNPUSA-N,89.7635458909,0.038391,0.11041,0.37038,168.21,1.0,3.0,-0.472,12.04328,0.28812188,
5312457.0,MOL012937,12937,"2,4-octadecadienoic acid",37.3,14,ADHNUPOJJCKWRT-JLXBFWJWSA-N,39.235573048,0.14431,1.14402,1.18417,280.5,1.0,2.0,6.812,5.88833,0.2447052,
,MOL012938,12938,sphingomyelin,117.73,37,FZRSKSLBDWSUGP-QDDWGVBQSA-N,0.27216420107,0.3251,-0.99368,0.35491,729.21,2.0,7.0,9.96,,0.015512533,
,MOL012939,12939,Scutianine C,99.77,8,PFSHVBJLBKINQV-PDJKGWRCSA-N,27.3249892648,0.79387,0.31544,0.61905,534.77,3.0,8.0,4.32,,0.34582692,
,MOL012940,12940,Spiradine A,40.54,0,YWJLOJZDBLDKSA-AOOQUUEESA-N,113.524605135,0.60736,0.13551,0.29246,311.46,1.0,3.0,1.236,15.705588,0.27207899,
,MOL012941,12941,Sylvestrene,0.0,1,UXZIDIYMFIBDKT-JTQLQIEISA-N,51.2778727164,0.022382,2.09301,1.82235,136.26,0.0,0.0,3.503,11.327584,0.27928627,
,MOL012942,12942,Tannin,310.66,10,RNKMOGIPOMVCHO-NUDJJOPXSA-N,3.01372069231,0.54159,-3.04579,-2.27697,636.51,11.0,18.0,1.21,,0.38497323,
,MOL012943,12943,Ziziphin,247.82,11,SPFBVQWRJFUDBB-ZMBHTHHDSA-N,42.9912428024,0.023677,-2.32128,-1.63801,981.31,6.0,18.0,2.197,27.054337,0.25858983,
,MOL012944,12944,Zizyphine A,120.52,9,NXCUAFMNFVTKHA-YEEQOOFQSA-N,7.24799691804,0.62764,-0.16813,0.15899,611.87,2.0,11.0,2.911,,0.28012282,
,MOL012945,12945,Zizyphus saponin III,314.83,10,OAVAUZCEOWCYCC-KVDMXWEWSA-N,12.0104699233,0.024326,-3.93909,-2.85929,1045.36,11.0,21.0,-0.686,,0.24893208,
,MOL012946,12946,zizyphus saponin I_qt,58.92,1,RUDVAOJNIYYYCQ-VEHBEFRJSA-N,32.69113507,0.61923,-0.32463,0.42273,472.78,2.0,4.0,4.392,10.450107,0.23517621,
,MOL012947,12947,Zizyphus saponin II,276.14,8,MAILEHNWQJYGJR-WZNDYDLASA-N,22.6156982008,0.044199,-3.37752,-2.56696,929.23,10.0,18.0,0.161,,0.26036757,
,MOL012948,12948,Zuztvisude I,195.6,7,SWOFNYOUVWQWHE-SFPXILRHSA-N,10.6421652916,0.73056,-2.05428,-1.68381,532.65,7.0,12.0,-1.355,,0.28511202,
10537120.0,MOL012949,12949,"(4S)-4-hydroxy-4-[(E,3S)-3-hydroxybut-1-enyl]-3,5,5-trimethylcyclohex-2-en-1-one",57.53,2,KPQMCAKZRXOZLB-ZOLRFCATSA-N,53.0908892926,0.082328,-0.35249,0.03943,224.33,2.0,3.0,1.251,8.278594,0.32536447,
6076.0,MOL012950,12950,CMP,164.65,1,IVOMOUWHDPKRLL-KQYNXXCUSA-N,19.4697331873,0.35061,-2.04972,-1.45526,329.24,4.0,10.0,-2.064,,0.33233464,
24316.0,MOL012951,12951,PCG,184.62,1,ZOOGRGPOEVQQDX-UUOKFMHZSA-N,3.76479211288,0.39682,-1.95531,-1.3923,345.24,5.0,11.0,-1.982,,0.39377534,
5316289.0,MOL012952,12952,Daechualkaloid A,38.33,0,FMRTWLQPHKKGQW-UHFFFAOYSA-N,34.9373531668,0.033982,0.7823,0.61724,139.17,1.0,3.0,-0.505,12.877721,0.20977567,
,MOL012953,12953,Jubanine-A,81.53,3,MLIPZOMAESJOTJ-BPWQEDSKSA-N,14.3304556695,0.55508,0.04718,0.33665,370.52,2.0,6.0,2.33,,0.025109906,
,MOL012954,12954,daechuine S3,117.28,12,RUAJHSJMARHOON-MPCDUIFMSA-N,20.0046059001,0.65682,-0.3008,0.22738,626.93,2.0,10.0,4.374,,0.26617593,
439577.0,MOL012955,12955,24-Dehydrocholesterol,20.23,4,AVSXSVCZWQODGV-DPAQBDIFSA-N,13.2327467197,0.68348,0.94941,1.33343,384.71,1.0,1.0,7.126,,0.24968776,
6450252.0,MOL012956,12956,18658-41-8,99.77,8,ULQXKOIGVXLOOC-VKKXVIDFSA-N,21.5283130493,0.71102,0.18397,0.50228,500.76,3.0,8.0,3.996,,0.32956204,
445929.0,MOL012957,12957,ADA,127.45,1,AEMOLEFTQBMNLQ-BKBMJHBISA-N,60.7980989699,0.0551,-4.46746,-1.84953,194.16,5.0,7.0,-2.305,11.0855,0.36043346,
,MOL012958,12958,jujubasaponin IV,276.14,10,WBZFXTIEMCPGMN-UZWVUDLQSA-N,15.2566786913,0.044926,-3.22022,-2.45546,943.26,10.0,18.0,0.299,,0.24880877,
,MOL012959,12959,jujubasaponin IV_qt,58.92,2,SFNHHEYSNWJXCB-VAQMRQJYSA-N,10.1276806839,0.6347,-0.04721,0.4474,472.78,2.0,4.0,4.651,,0.24598353,
,MOL012960,12960,jujuboside A,393.98,13,KVKRFLVYJLIZFD-PKTQTPKBSA-N,7.94092327685,0.015085,-5.1749,-4.09176,1207.52,14.0,26.0,-2.433,,0.22817999,
,MOL012961,12961,jujuboside A_qt,58.92,1,RUDVAOJNIYYYCQ-MOIPQBKQSA-N,36.6657016289,0.61915,-0.04553,0.538,472.78,2.0,4.0,4.392,9.472171,0.22684497,
,MOL012962,12962,swertisin,170.05,4,ABRULANJVVJLFI-PWYOMFLFSA-N,11.81734732,0.74521,-1.91388,-1.06098,446.44,6.0,10.0,0.194,,0.2804133,
46173942.0,MOL012963,12963,zizybeoside II,257.68,10,BEDWWZCYHCGAKV-NERULQDISA-N,22.83074062,0.74767,-3.66015,-3.05844,594.63,10.0,16.0,-4.015,,0.29484394,
,MOL012964,12964,zizyphus saponin I,255.91,8,WLTXBTSNYDYARD-OOGKUZQASA-N,21.4397639746,0.046065,-3.14276,-2.29488,913.23,9.0,17.0,0.551,,0.2607047,
,MOL012965,12965,zizyvoside II,294.98,11,MNDOMGYJMYEKQR-IIAZDYIISA-N,17.9374209437,0.55512,-4.20237,-3.46257,710.81,11.0,18.0,-3.99,,0.23945491,
11816951.0,MOL012966,12966,"(4R)-4-hydroxy-4-[(E,3S)-3-hydroxybut-1-enyl]-3,5,5-trimethylcyclohex-2-en-1-one",57.53,2,KPQMCAKZRXOZLB-BXQPDHIASA-N,30.2447500679,0.082317,-0.54874,-0.08568,224.33,2.0,3.0,1.251,8.549382,0.32855123,
,MOL012967,12967,zizyvoside I,195.6,7,SWOFNYOUVWQWHE-NCHLPFJBSA-N,10.6421652916,0.73044,-2.59894,-2.12823,532.65,7.0,12.0,-1.355,,0.29429573,
6438942.0,MOL012968,12968,1-(4-Coumaroyl)alpha-rhamnopyranose,116.45,4,VEGOPIRPQIZFRD-UVHWXNHCSA-N,25.7691444517,0.22463,-1.15177,-0.57174,310.33,4.0,7.0,0.619,,0.36847419,
,MOL012969,12969,2α-hydroxyoleanolic acid,80.59,1,MDZKJHQSJHYOHJ-VGRRVPKRSA-N,17.3796089349,0.74362,-0.86611,-0.57474,471.77,2.0,4.0,4.777,,0.044114344,
,MOL012970,12970,2α-hydroxyursolic acid,77.76,1,HFGSQOYIOKBQOW-CGNJQVBCSA-N,18.5562408162,0.74003,-0.45511,0.09677,472.78,3.0,4.0,5.501,,0.23951776,
,MOL012971,12971,3-O-cis-p-coumaroyl alphitolic acid,104.06,6,RNFUOEDBPUVMOC-GZULDTNKSA-N,6.82887243394,0.36527,-1.27848,-0.03531,632.96,3.0,6.0,8.005,,0.36271706,
6324973.0,MOL012972,12972,6'-O-p-Coumaroylgenipingentiobioside,260.59,13,QIWWLKDHHMGRQL-QJIBEZHESA-N,20.884303695,0.44777,-3.54985,-2.66958,696.72,8.0,17.0,-1.755,,0.31645992,
5281577.0,MOL012973,12973,Adouetine X,99.77,8,OMVRKRVDDRUXPW-RJJCKBEYSA-N,21.5283130493,0.71103,0.2131,0.55628,500.76,3.0,8.0,3.996,,0.31413129,
160875.0,MOL012974,12974,Asimilobine,41.49,1,NBDNEUOVIJYCGZ-CYBMUJFWSA-N,25.3384473885,0.32599,0.55652,1.02904,267.35,2.0,3.0,2.78,,0.28274259,COC1=C(C=C2CCNC3C2=C1C4=CC=CC=C4C3)O
,MOL012975,12975,Catharanthamine,143.1,10,KMWVJRBQGMUMID-ZKRCTARBSA-N,7.50274178515,0.024013,-0.21784,0.40235,809.06,2.0,12.0,4.557,,0.19649421,
5281707.0,MOL012976,12976,coumestrol,83.81,0,ZZIALNLLNHEQPJ-UHFFFAOYSA-N,32.4870292908,0.33733,-0.48012,0.54655,268.23,2.0,5.0,3.011,7.752364,0.36012778,C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O
,MOL012977,12977,Daechuine S10,120.44,7,FXMRGUYPWSOTBD-PUUKNUAESA-N,21.8735866048,0.75874,-0.58314,0.12666,564.75,3.0,10.0,2.931,,0.34901524,
,MOL012978,12978,Daechuine S26,111.21,6,QPBUTHUZCOEAGZ-LFWCXXRHSA-N,22.8444128372,0.81724,-0.06685,0.2674,534.72,3.0,9.0,2.948,,0.33854911,
,MOL012979,12979,Daechuine S5,99.77,7,NRSZZVJETLTMKF-LWSSLDFYSA-N,21.5005713062,0.68466,0.42388,0.60159,488.75,3.0,8.0,3.926,,0.2934958,
,MOL012980,12980,Daechuine S6,100.21,7,HNXUZKFGAGMGCX-JWRLHXRLSA-N,46.4846965233,0.79151,0.01845,0.38218,548.75,2.0,9.0,3.199,6.08979,0.30409998,
,MOL012981,12981,Daechuine S7,100.21,7,ZXMQLIKRPKUYKE-GXAMMBGISA-N,44.81774487,0.82806,0.11913,0.45566,514.74,2.0,9.0,2.807,4.673675,0.26835564,
,MOL012982,12982,Daechuine S8-1,117.28,12,JJXTXFNRGSHKHS-ZCDVKKOSSA-N,20.0046059001,0.64969,-0.11394,0.27305,626.93,2.0,10.0,4.239,,0.2737911,
,MOL012983,12983,Jujubasaponin VI,206.22,6,UVECFACYEYHBAX-FUMPMAGLSA-N,26.41496259,0.040685,-3.00378,-1.75628,797.1,7.0,14.0,0.62,,0.23853692,
,MOL012984,12984,Jujubasaponin VI_qt,68.15,1,FETDKAJBCJEPRD-RZEZWVBYSA-N,8.08367789237,0.36625,-0.67615,0.18869,488.78,2.0,5.0,3.226,,0.23290297,
,MOL012985,12985,Jujubasaponin V,276.14,10,WBZFXTIEMCPGMN-QLRCBTHUSA-N,11.4135304025,0.044924,-3.70037,-2.97776,943.26,10.0,18.0,0.299,,0.24099827,
,MOL012986,12986,Jujubasaponin V_qt,58.92,2,SFNHHEYSNWJXCB-YAZFQWEQSA-N,36.9896310923,0.63448,-0.50901,0.37663,472.78,2.0,4.0,4.651,9.507155,0.25158435,
,MOL012987,12987,Jujubogenin,58.92,1,RUDVAOJNIYYYCQ-ARZFAGPGSA-N,12.3537838965,0.61908,-0.09568,0.48627,472.78,2.0,4.0,4.392,,0.24260077,
,MOL012988,12988,Jujuboside A1,393.98,13,KVKRFLVYJLIZFD-NRTQKTRSSA-N,7.98259324035,0.015087,-5.12118,-4.03691,1207.52,14.0,26.0,-2.433,,0.2326272,
,MOL012989,12989,Jujuboside C_qt,58.92,1,RUDVAOJNIYYYCQ-GUAWYFBXSA-N,40.2624315976,0.61911,-0.42533,0.37368,472.78,2.0,4.0,4.392,9.668835,0.24439046,
,MOL012990,12990,Jujuboside C,414.21,14,GZXHBOYNBUVMSN-PXQXNOGTSA-N,7.86393653655,0.014063,-5.34415,-4.25878,1237.55,15.0,27.0,-2.943,,0.22427605,
,MOL012991,12991,Jujuboside,314.83,10,OAVAUZCEOWCYCC-QEOGCQCLSA-N,12.5348747849,0.024327,-3.53764,-2.6208,1045.36,11.0,21.0,-0.686,,0.20022033,
,MOL012992,12992,Mauritine D,81.53,2,YWVFZPCGDATHHB-FLWCONRGSA-N,89.1250938134,0.45286,0.6227,0.59135,342.46,2.0,6.0,1.62,4.912789,0.029080383,
,MOL012993,12993,Mauritine A,120.08,7,OGCOHPMZUTVUAD-LYIKTUTLSA-N,14.5874708094,0.75392,-0.22655,0.20462,575.78,3.0,10.0,2.41,,0.36613911,
,MOL012994,12994,"1beta,5alpha,11-Triacetoxy-7beta-benzoyl-4alpha-hydroxy-8beta-nicotinoyl-dihydroagarofuran",173.85,13,LISHAQDJMDPPOF-RUQRUFLBSA-N,9.1839392016,0.68716,-1.43246,-0.94351,653.74,1.0,13.0,1.67,,0.3451027,
,MOL012995,12995,zizyberanalic acid,74.6,3,SLWJVQQNDGLXTK-IMBMMKFRSA-N,17.2468584898,0.78004,-0.32228,0.282,470.76,2.0,4.0,5.407,,0.29360512,
,MOL012996,12996,alphitolic acid,77.76,2,PFCVZKFJHRCLCC-AAUPIIFFSA-N,16.5889920875,0.76411,-0.35812,0.18185,472.78,3.0,4.0,5.554,,0.25343513,
45070.0,MOL012997,12997,N6-(2-Isopentenyl)adenine,69.62,2,BEPGTHDUUROBHM-UHFFFAOYSA-N,66.6806769214,0.079073,-0.26918,0.18544,203.28,2.0,4.0,1.09,5.528751,0.26439112,
6385060.0,MOL012999,12999,9-Tricosene,0.0,19,IGOWHGRNPLFNDJ-HTXNQAPBSA-N,16.6601919188,0.21115,1.78563,1.89792,322.69,0.0,0.0,10.42,,0.1705845,
,MOL013000,13000,1-[4-(1-methyl-2-propenyl) phenyl]-ethanone,17.07,3,PGFYBSVJKSNEJQ-VIFPVBQESA-N,34.4770421648,0.042606,1.53097,1.44373,174.26,0.0,1.0,2.83,10.182157,0.38824219,
36247.0,MOL013001,13001,ISOPALMITIC ACID,37.3,13,ZONJATNKKGGVSU-UHFFFAOYSA-N,24.1373729038,0.097491,0.8658,1.09487,256.48,1.0,2.0,6.163,,0.21749485,
15264.0,MOL013002,13002,2-METHYLOCTADECANE,0.0,15,KVQVGSDBGJXNGV-UHFFFAOYSA-N,10.42485445,0.10766,1.94566,1.86528,268.59,0.0,0.0,8.835,,0.16666029,
,MOL013003,13003,"2,6,10,14-Tetramethyl-Hexadecane",0.0,13,GGYKPYDKXLHNTI-AQNXPRMDSA-N,13.8630886366,0.10856,1.87872,1.83456,282.62,0.0,0.0,8.678,,0.20190616,
11796268.0,MOL013004,13004,"4-[(1R,3aR,4R,6aR)-4-(4-hydroxy-3,5-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[4,3-c]furan-1-yl]-2,6-dimethoxyphenol",95.84,6,KOWMJRJXZMEZLD-WJWAULOUSA-N,3.29171328315,0.72289,0.10612,0.56048,418.48,2.0,8.0,2.1,,0.15063977,
,MOL013005,13005,"4b,5,6,7,8,8a,9,10-octahydro-4b,8-dimethyl-2-Isopropylphenanthrene",0.0,1,DAYLDISWSXEJLN-UCLAIMLFSA-N,38.1610222514,0.19412,1.97216,1.88554,256.47,0.0,0.0,6.04,-0.107414,0.24049975,
,MOL013006,13006,"(2S,3S,4R,5R,6R)-6-(3,4,5-trimethoxyphenoxy)tetrahydro-2H-pyran-2,3,4,5-tetraol",127.07,5,ZLLUEALLWVMRPS-QJRXBVQLSA-N,19.0980928308,0.2376,-0.95878,-0.5877,332.34,4.0,9.0,-0.22,,0.16768764,
,MOL013007,13007,Cholestane,0.0,5,XIIAYQZJNBULGD-PSEATDOESA-N,5.63306807931,0.61776,1.86596,1.8288,372.75,0.0,0.0,8.863,,0.19652629,
13229.0,MOL013008,13008,WLN: L6TJ AR,0.0,1,IGARGHRYKHJQSM-UHFFFAOYSA-N,44.7672070156,0.03994,2.16929,1.88254,160.28,0.0,0.0,4.021,3.792932,0.30366588,
,MOL013009,13009,"Decahydro-2,3-dimethyl-naphthalene",0.0,0,UBGLIVPMNDOOTE-FIQHERPVSA-N,45.2428547096,0.047458,2.15023,1.78511,166.34,0.0,0.0,4.285,-3.090528,0.18000868,
,MOL013010,13010,erythrosyringoylglycerol 8-O-β-D-glucoside,178.53,7,HNLUARATVGQHEL-BLZIPQLCSA-N,7.27215287439,0.35457,-1.9531,-1.30469,392.4,7.0,11.0,-1.672,,0.17187493,
14237631.0,MOL013011,13011,erythrosyringoylglycerol 8-O-β-D-glucoside_qt,99.38,5,GIZSHQYTTBQKOQ-OIBJUYFYSA-N,13.889928175,0.08968,-0.93783,-0.4409,244.27,4.0,6.0,-0.096,,0.19860919,
,MOL013012,13012,Oxyacanthine,72.86,3,HGNHIFJNOKGSKI-WDYNHAJCSA-N,9.9051487063,0.10739,0.28068,0.90624,608.79,1.0,8.0,6.967,,0.2509709,
155173.0,MOL013014,13014,Tomentosin,43.37,3,AVFIYMSJDDGDBQ-CUOATXAZSA-N,55.5239046828,0.12582,0.36237,0.66145,248.35,0.0,3.0,2.364,5.464408,0.36730316,
5320826.0,MOL013015,13015,Quercetagitrin,230.74,4,IDTDRZPBDLMCLB-HSOQPIRZSA-N,2.84453315411,0.79936,-2.74183,-1.62635,480.41,9.0,13.0,-0.668,,0.31483445,
120742.0,MOL013016,13016,Nepitrin,199.51,5,DMXHXBGUNHLMQO-IWLDQSELSA-N,18.9985300449,0.81041,-2.21654,-1.05258,478.44,7.0,12.0,0.146,,0.28008574,
65156.0,MOL013017,13017,Ivalin,46.53,0,OVIILQQKQPCQTF-GGAZOKNXSA-N,42.7976576126,0.17121,0.35303,0.49075,248.35,1.0,3.0,2.128,9.018807,0.35181317,
,MOL013018,13018,Toonacilin,121.64,9,RRBQYKQIAKFGIS-QSGUQTGRSA-N,18.9871595585,0.79996,-0.85911,-0.21916,554.69,0.0,9.0,2.698,,0.29358539,
,MOL013019,13019,inuchinenolide A,69.67,5,MLXCWANLSPBFEG-VVKQEJOYSA-N,17.1399677329,0.21036,-0.43437,0.14407,306.39,0.0,5.0,1.646,,0.3458457,
267247.0,MOL013020,13020,Gaillardin,72.83,2,UTPGJEROJZHISI-DFGCRIRUSA-N,15.9863751397,0.27786,-0.62996,0.00353,306.39,1.0,5.0,1.361,,0.3468864,
5320435.0,MOL013021,13021,Patulitrin,219.74,5,AFCDXKGLUDDXCK-LMTLLXHESA-N,1.62110445768,0.81203,-2.64612,-1.39952,494.44,8.0,13.0,-0.417,,0.28326163,
5352876.0,MOL013022,13022,"3,5-Octadien-2-one, (E,E)-",17.07,3,LWRKMRFJEUFXIB-YTXTXJHMSA-N,18.2125182514,0.011958,1.53152,1.31186,124.2,0.0,1.0,1.78,,0.40630126,
18597.0,MOL013023,13023,Biosol,20.23,1,IJALWSVNUBBQRA-UHFFFAOYSA-N,44.4221935471,0.030173,1.76379,1.59389,150.24,1.0,1.0,3.243,11.5616,0.3559877,
11598.0,MOL013024,13024,Diallyl,0.0,3,PYGSKMBEVAICCR-UHFFFAOYSA-N,50.9483354975,0.0034713,2.02645,1.76749,82.16,0.0,0.0,2.327,11.5246,0.36652398,
62351.0,MOL013025,13025,3-Methylthiopropyl,69.75,4,LDKSCZJUIURGMW-UHFFFAOYSA-N,67.0671729312,0.0071041,1.59832,1.40025,147.29,0.0,1.0,1.689,4.59584,0.55244523,
151252.0,MOL013026,13026,4-hydroxybenzoylcholine,46.53,5,VELZKDSZBXLYDR-UHFFFAOYSA-N,2.14682181631,0.073957,0.50584,0.82516,224.31,1.0,3.0,0.202,,0.26432681,
